match_id,series_id,series_name,year,match_desc,match_format,start_date,end_date,state,status,venue_ground,venue_city,timezone,team1_id,team1_name,team1_sname,team2_id,team2_name,team2_sname,toss_winner_id,match_winner_id,margin_runs,margin_wickets,is_close_match
66995,5913,"Ireland tour of Sri Lanka, 2023",2023,1st Test,TEST,16-04-2023 10:00,20-04-2023 10:00,complete,Sri Lanka won by an innings and 280 runs,Galle International Stadium,Galle,+05:30,5,SRI LANKA,SL,27,IRELAND,IRE,5,5,280,NULL,0
67002,5913,"Ireland tour of Sri Lanka, 2023",2023,2nd Test,TEST,24-04-2023 10:00,28-04-2023 10:00,complete,Sri Lanka won by an innings and 10 runs,Galle International Stadium,Galle,+05:30,5,SRI LANKA,SL,27,IRELAND,IRE,5,5,10,NULL,1
67072,4786,"Ireland tour of England Only Test, 2023",2023,3-day Practice Match,TEST,26-05-2023 15:30,28-05-2023 15:30,complete,Ireland won by 10 wkts,County Ground,Chelmsford,+01:00,152,ESSEX,ESS,27,IRELAND,IRE,27,27,NULL,10,0
67076,6022,"Ireland v Bangladesh in England, 2023",2023,1st ODI,ODI,09-05-2023 15:15,09-05-2023 15:15,complete,No result (due to rain),County Ground,Chelmsford,+01:00,27,IRELAND,IRE,6,BANGLADESH,BAN,27,NULL,NULL,NULL,0
67079,6022,"Ireland v Bangladesh in England, 2023",2023,2nd ODI,ODI,12-05-2023 15:15,12-05-2023 15:15,complete,Bangladesh won by 3 wkts,County Ground,Chelmsford,+01:00,27,IRELAND,IRE,6,BANGLADESH,BAN,6,6,NULL,3,1
67083,6022,"Ireland v Bangladesh in England, 2023",2023,3rd ODI,ODI,14-05-2023 15:15,14-05-2023 15:15,complete,Bangladesh won by 4 runs,County Ground,Chelmsford,+01:00,27,IRELAND,IRE,6,BANGLADESH,BAN,6,6,4,NULL,1
69757,6228,"England tour of West Indies, 2023",2023,1st ODI,ODI,03-12-2023 19:00,03-12-2023 19:00,complete,West Indies won by 4 wkts,Sir Vivian Richards Stadium,"North Sound, Antigua",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,4,1
69760,6228,"England tour of West Indies, 2023",2023,2nd ODI,ODI,06-12-2023 23:00,06-12-2023 23:00,complete,England won by 6 wkts,Sir Vivian Richards Stadium,"North Sound, Antigua",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,NULL,6,0
69764,6228,"England tour of West Indies, 2023",2023,3rd ODI,ODI,09-12-2023 23:00,09-12-2023 23:00,complete,West Indies won by 4 wkts (DLS method) - target 188,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,4,1
69767,6228,"England tour of West Indies, 2023",2023,1st T20I,T20,13-12-2023 03:30,13-12-2023 03:30,complete,West Indies won by 4 wkts,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,4,1
69774,6228,"England tour of West Indies, 2023",2023,2nd T20I,T20,14-12-2023 23:00,14-12-2023 23:00,complete,West Indies won by 10 runs,National Cricket Stadium,"St Georges, Grenada",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,10,NULL,1
69781,6228,"England tour of West Indies, 2023",2023,3rd T20I,T20,16-12-2023 23:00,16-12-2023 23:00,complete,England won by 7 wkts,National Cricket Stadium,"St Georges, Grenada",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,NULL,7,0
69785,6228,"England tour of West Indies, 2023",2023,4th T20I,T20,20-12-2023 01:30,20-12-2023 01:30,complete,England won by 75 runs,Brian Lara Stadium,"Tarouba, Trinidad",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,75,NULL,0
69788,6228,"England tour of West Indies, 2023",2023,5th T20I,T20,22-12-2023 01:30,22-12-2023 01:30,complete,West Indies won by 4 wkts,Brian Lara Stadium,"Tarouba, Trinidad",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,4,1
69855,6242,"Australia tour of South Africa, 2023",2023,1st T20I,T20,30-08-2023 21:30,30-08-2023 21:30,complete,Australia won by 111 runs,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,4,4,111,NULL,0
69858,6242,"Australia tour of South Africa, 2023",2023,2nd T20I,T20,01-09-2023 21:30,01-09-2023 21:30,complete,Australia won by 8 wkts,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,4,4,NULL,8,0
69862,6242,"Australia tour of South Africa, 2023",2023,3rd T20I,T20,03-09-2023 17:30,03-09-2023 17:30,complete,Australia won by 5 wkts,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,4,4,NULL,5,0
69869,6242,"Australia tour of South Africa, 2023",2023,1st ODI,ODI,07-09-2023 16:30,07-09-2023 16:30,complete,Australia won by 3 wkts,Mangaung Oval,Bloemfontein,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,4,4,NULL,3,1
69872,6242,"Australia tour of South Africa, 2023",2023,2nd ODI,ODI,09-09-2023 16:30,09-09-2023 16:30,complete,Australia won by 123 runs,Mangaung Oval,Bloemfontein,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,4,4,123,NULL,0
69876,6242,"Australia tour of South Africa, 2023",2023,3rd ODI,ODI,12-09-2023 16:30,12-09-2023 16:30,complete,South Africa won by 111 runs,Senwes Park,Potchefstroom,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,11,11,111,NULL,0
69883,6242,"Australia tour of South Africa, 2023",2023,4th ODI,ODI,15-09-2023 16:30,15-09-2023 16:30,complete,South Africa won by 164 runs,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,11,11,164,NULL,0
69890,6242,"Australia tour of South Africa, 2023",2023,5th ODI,ODI,17-09-2023 13:30,17-09-2023 13:30,complete,South Africa won by 122 runs,The Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,4,AUSTRALIA,AUS,11,11,122,NULL,0
69906,6248,"Afghanistan tour of Sri Lanka, 2023",2023,1st ODI,ODI,02-06-2023 10:00,02-06-2023 10:00,complete,Afghanistan won by 6 wkts,Mahinda Rajapaksa International Stadium,Hambantota,+05:30,5,SRI LANKA,SL,96,AFGHANISTAN,AFG,96,96,NULL,6,0
69913,6248,"Afghanistan tour of Sri Lanka, 2023",2023,2nd ODI,ODI,04-06-2023 10:00,04-06-2023 10:00,complete,Sri Lanka won by 132 runs,Mahinda Rajapaksa International Stadium,Hambantota,+05:30,5,SRI LANKA,SL,96,AFGHANISTAN,AFG,5,5,132,NULL,0
69920,6248,"Afghanistan tour of Sri Lanka, 2023",2023,3rd ODI,ODI,07-06-2023 10:00,07-06-2023 10:00,complete,Sri Lanka won by 9 wkts,Mahinda Rajapaksa International Stadium,Hambantota,+05:30,5,SRI LANKA,SL,96,AFGHANISTAN,AFG,5,5,NULL,9,0
70305,6290,"Pakistan tour of Australia, 2023-24",2023,1st Test,TEST,14-12-2023 07:50,18-12-2023 07:50,complete,Australia won by 360 runs,Perth Stadium,Perth,+08:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,360,NULL,0
70312,6290,"Pakistan tour of Australia, 2023-24",2023,2nd Test,TEST,26-12-2023 05:00,30-12-2023 05:00,complete,Australia won by 79 runs,Melbourne Cricket Ground,Melbourne,+11:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,79,NULL,0
70319,6290,"Pakistan tour of Australia, 2023-24",2023,3rd Test,TEST,03-01-2024 05:00,07-01-2024 05:00,complete,Australia won by 8 wkts,Sydney Cricket Ground,Sydney,+11:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,NULL,8,0
70996,6351,"Afghanistan tour of Bangladesh, 2023",2023,Only Test,TEST,14-06-2023 09:30,18-06-2023 09:30,complete,Bangladesh won by 546 runs,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,96,AFGHANISTAN,AFG,6,6,546,NULL,0
70999,6351,"Afghanistan tour of Bangladesh, 2023",2023,1st ODI,ODI,05-07-2023 13:30,05-07-2023 13:30,complete,Afghanistan won by 17 runs (DLS Method),Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,96,AFGHANISTAN,AFG,96,96,17,NULL,1
71003,6351,"Afghanistan tour of Bangladesh, 2023",2023,2nd ODI,ODI,08-07-2023 13:30,08-07-2023 13:30,complete,Afghanistan won by 142 runs,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,96,AFGHANISTAN,AFG,96,96,142,NULL,0
71010,6351,"Afghanistan tour of Bangladesh, 2023",2023,3rd ODI,ODI,11-07-2023 13:30,11-07-2023 13:30,complete,Bangladesh won by 7 wkts ,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,96,AFGHANISTAN,AFG,6,6,NULL,7,0
71017,6351,"Afghanistan tour of Bangladesh, 2023",2023,1st T20I,T20,14-07-2023 17:30,14-07-2023 17:30,complete,Bangladesh won by 2 wkts,Sylhet International Cricket Stadium,Sylhet,+06:00,6,BANGLADESH,BAN,96,AFGHANISTAN,AFG,6,6,NULL,2,1
71024,6351,"Afghanistan tour of Bangladesh, 2023",2023,2nd T20I,T20,16-07-2023 17:30,16-07-2023 17:30,complete,Bangladesh won by 6 wickets (DLS method),Sylhet International Cricket Stadium,Sylhet,+06:00,6,BANGLADESH,BAN,96,AFGHANISTAN,AFG,6,6,NULL,6,0
72819,6582,"India tour of West Indies, 2023",2023,1st Test,TEST,12-07-2023 19:30,16-07-2023 19:30,complete,India won by an innings and 141 runs,Windsor Park,"Roseau, Dominica",-04:00,10,WEST INDIES,WI,2,INDIA,IND,2,2,141,NULL,0
72826,6582,"India tour of West Indies, 2023",2023,2nd Test,TEST,20-07-2023 19:30,24-07-2023 19:30,complete,Match drawn,Queen's Park Oval,"Port of Spain, Trinidad",-04:00,10,WEST INDIES,WI,2,INDIA,IND,10,NULL,NULL,NULL,0
72833,6582,"India tour of West Indies, 2023",2023,1st ODI,ODI,27-07-2023 19:00,27-07-2023 19:00,complete,India won by 5 wkts,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,2,INDIA,IND,2,2,NULL,5,0
72837,6582,"India tour of West Indies, 2023",2023,2nd ODI,ODI,29-07-2023 19:00,29-07-2023 19:00,complete,West Indies won by 6 wkts,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,2,INDIA,IND,10,10,NULL,6,0
72844,6582,"India tour of West Indies, 2023",2023,3rd ODI,ODI,01-08-2023 19:00,01-08-2023 19:00,complete,India won by 200 runs,Brian Lara Stadium,"Tarouba, Trinidad",-04:00,10,WEST INDIES,WI,2,INDIA,IND,2,2,200,NULL,0
72851,6582,"India tour of West Indies, 2023",2023,1st T20I,T20,03-08-2023 20:00,03-08-2023 20:00,complete,West Indies won by 4 runs,Brian Lara Stadium,"Tarouba, Trinidad",-04:00,10,WEST INDIES,WI,2,INDIA,IND,10,10,4,NULL,1
72854,6582,"India tour of West Indies, 2023",2023,2nd T20I,T20,06-08-2023 20:00,06-08-2023 20:00,complete,West Indies won by 2 wkts,Providence Stadium,Guyana,-04:00,10,WEST INDIES,WI,2,INDIA,IND,10,10,NULL,2,1
72858,6582,"India tour of West Indies, 2023",2023,3rd T20I,T20,08-08-2023 20:00,08-08-2023 20:00,complete,India won by 7 wkts,Providence Stadium,Guyana,-04:00,10,WEST INDIES,WI,2,INDIA,IND,2,2,NULL,7,0
72865,6582,"India tour of West Indies, 2023",2023,4th T20I,T20,12-08-2023 20:00,12-08-2023 20:00,complete,India won by 9 wkts,Central Broward Regional Park Stadium Turf Ground,"Lauderhill, Florida",-04:00,10,WEST INDIES,WI,2,INDIA,IND,2,2,NULL,9,0
72868,6582,"India tour of West Indies, 2023",2023,5th T20I,T20,13-08-2023 20:00,13-08-2023 20:00,complete,West Indies won by 8 wkts,Central Broward Regional Park Stadium Turf Ground,"Lauderhill, Florida",-04:00,10,WEST INDIES,WI,2,INDIA,IND,10,10,NULL,8,0
73635,6652,"Pakistan tour of Sri Lanka, 2023",2023,1st Test,TEST,16-07-2023 10:00,20-07-2023 10:00,complete,Pakistan won by 4 wkts,Galle International Stadium,Galle,+05:30,5,SRI LANKA,SL,3,PAKISTAN,PAK,3,3,NULL,4,1
73638,6652,"Pakistan tour of Sri Lanka, 2023",2023,2nd Test,TEST,24-07-2023 10:00,28-07-2023 10:00,complete,Pakistan won by an innings and 222 runs,Sinhalese Sports Club,Colombo,+05:30,5,SRI LANKA,SL,3,PAKISTAN,PAK,3,3,222,NULL,0
73642,6652,"Pakistan tour of Sri Lanka, 2023",2023,2-day Practice Match,TEST,11-07-2023 09:30,12-07-2023 09:30,complete,Match drawn,Mahinda Rajapaksa International Stadium,Hambantota,+05:30,154,SRI LANKA CRICKET PRESIDENTS XI,SLCPXI,3,PAKISTAN,PAK,154,NULL,NULL,NULL,0
73775,6683,"Austria tour of Isle of Man, 2023",2023,1st T20I,T20,09-07-2023 15:30,09-07-2023 15:30,complete,Isle of Man won by 6 wkts,King William's College,Castletown,+01:00,557,ISLE OF MAN,IOM,532,AUSTRIA,AUT,557,557,NULL,6,0
73782,6683,"Austria tour of Isle of Man, 2023",2023,2nd T20I,T20,09-07-2023 20:30,09-07-2023 20:30,complete,Isle of Man won by 5 wkts,King William's College,Castletown,+01:00,557,ISLE OF MAN,IOM,532,AUSTRIA,AUT,557,557,NULL,5,0
73785,6683,"Austria tour of Isle of Man, 2023",2023,3rd T20I,T20,10-07-2023 16:30,10-07-2023 16:30,complete,No result,King William's College,Castletown,+01:00,557,ISLE OF MAN,IOM,532,AUSTRIA,AUT,557,NULL,NULL,NULL,0
73848,6694,"New Zealand tour of Bangladesh, 2023",2023,1st ODI,ODI,21-09-2023 13:30,21-09-2023 13:30,complete,No result (due to rain),Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,13,NEW ZEALAND,NZ,13,NULL,NULL,NULL,0
73852,6694,"New Zealand tour of Bangladesh, 2023",2023,2nd ODI,ODI,23-09-2023 13:30,23-09-2023 13:30,complete,New Zealand won by 86 runs,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,13,NEW ZEALAND,NZ,13,13,86,NULL,0
73859,6694,"New Zealand tour of Bangladesh, 2023",2023,3rd ODI,ODI,26-09-2023 13:30,26-09-2023 13:30,complete,New Zealand won by 7 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,13,NEW ZEALAND,NZ,13,13,NULL,7,0
73869,6694,"New Zealand tour of Bangladesh, 2023",2023,1st Test,TEST,28-11-2023 09:00,02-12-2023 09:00,complete,Bangladesh won by 150 runs,Sylhet International Cricket Stadium,Sylhet,+06:00,6,BANGLADESH,BAN,13,NEW ZEALAND,NZ,6,6,150,NULL,0
73876,6694,"New Zealand tour of Bangladesh, 2023",2023,2nd Test,TEST,06-12-2023 09:00,10-12-2023 09:00,complete,New Zealand won by 4 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,13,NEW ZEALAND,NZ,13,13,NULL,4,1
76528,6794,"Australia tour of England, 2024",2024,1st T20I,T20,11-09-2024 23:00,11-09-2024 23:00,complete,Australia won by 28 runs,The Rose Bowl,Southampton,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,4,4,28,NULL,1
76535,6794,"Australia tour of England, 2024",2024,2nd T20I,T20,13-09-2024 23:00,13-09-2024 23:00,complete,England won by 3 wkts,Sophia Gardens,Cardiff,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,9,9,NULL,3,1
76542,6794,"Australia tour of England, 2024",2024,3rd T20I,T20,15-09-2024 19:00,15-09-2024 19:00,complete,NULL,Emirates Old Trafford,Manchester,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,NULL,NULL,NULL,NULL,0
76549,6794,"Australia tour of England, 2024",2024,1st ODI,ODI,19-09-2024 17:00,19-09-2024 17:00,complete,Australia won by 7 wkts,Trent Bridge,Nottingham,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,4,4,NULL,7,0
76556,6794,"Australia tour of England, 2024",2024,2nd ODI,ODI,21-09-2024 15:30,21-09-2024 15:30,complete,Australia won by 68 runs,Headingley,Leeds,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,4,4,68,NULL,0
76563,6794,"Australia tour of England, 2024",2024,3rd ODI,ODI,24-09-2024 17:00,24-09-2024 17:00,complete,England won by 46 runs (DLS method),Riverside Ground,Chester-le-Street,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,9,9,46,NULL,1
76570,6794,"Australia tour of England, 2024",2024,4th ODI,ODI,27-09-2024 17:00,27-09-2024 17:00,complete,England won by 186 runs,Lord's,London,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,9,9,186,NULL,0
76577,6794,"Australia tour of England, 2024",2024,5th ODI,ODI,29-09-2024 15:30,29-09-2024 15:30,complete,Australia won by 49 runs (DLS method),County Ground,Bristol,+01:00,9,ENGLAND,ENG,4,AUSTRALIA,AUS,4,4,49,NULL,1
77242,6836,"India tour of Ireland, 2023",2023,1st T20I,T20,18-08-2023 19:30,18-08-2023 19:30,complete,India won by 2 runs (DLS Method - due to rain),The Village,Dublin,+01:00,27,IRELAND,IRE,2,INDIA,IND,2,2,2,NULL,1
77249,6836,"India tour of Ireland, 2023",2023,2nd T20I,T20,20-08-2023 19:30,20-08-2023 19:30,complete,India won by 33 runs,The Village,Dublin,+01:00,27,IRELAND,IRE,2,INDIA,IND,2,2,33,NULL,1
77256,6836,"India tour of Ireland, 2023",2023,3rd T20I,T20,23-08-2023 19:30,23-08-2023 19:30,complete,Match abandoned without a ball bowled,The Village,Dublin,+01:00,27,IRELAND,IRE,2,INDIA,IND,NULL,NULL,NULL,NULL,0
77856,6857,"India tour of South Africa, 2023-24",2023,1st T20I,T20,10-12-2023 19:30,10-12-2023 19:30,complete,Match abandoned without toss,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,NULL,NULL,NULL,NULL,0
77863,6857,"India tour of South Africa, 2023-24",2023,2nd T20I,T20,12-12-2023 20:30,12-12-2023 20:30,complete,South Africa won by 5 wkts (DLS method) ,St George's Park,Gqeberha,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,11,11,NULL,5,0
77870,6857,"India tour of South Africa, 2023-24",2023,3rd T20I,T20,14-12-2023 20:30,14-12-2023 20:30,complete,India won by 106 runs,New Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,106,NULL,0
77873,6857,"India tour of South Africa, 2023-24",2023,1st ODI,ODI,17-12-2023 13:30,17-12-2023 13:30,complete,India won by 8 wkts,New Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,NULL,8,0
77880,6857,"India tour of South Africa, 2023-24",2023,2nd ODI,ODI,19-12-2023 16:30,19-12-2023 16:30,complete,South Africa won by 8 wkts,St George's Park,Gqeberha,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,11,11,NULL,8,0
77887,6857,"India tour of South Africa, 2023-24",2023,3rd ODI,ODI,21-12-2023 16:30,21-12-2023 16:30,complete,India won by 78 runs,Boland Park,Paarl,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,78,NULL,0
77894,6857,"India tour of South Africa, 2023-24",2023,1st Test,TEST,26-12-2023 13:30,30-12-2023 13:30,complete,South Africa won by an innings and 32 runs,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,11,11,32,NULL,1
77898,6857,"India tour of South Africa, 2023-24",2023,2nd Test,TEST,03-01-2024 13:30,07-01-2024 13:30,complete,India won by 7 wkts,Newlands,Cape Town,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,NULL,7,0
77998,6878,"Bangladesh tour of New Zealand, 2023",2023,1st ODI,ODI,17-12-2023 03:30,17-12-2023 03:30,complete,"New Zealand won by 44 runs (30 overs per-side due to rain, DLS target 245)",University Oval,Dunedin,+13:00,13,NEW ZEALAND,NZ,6,BANGLADESH,BAN,13,13,44,NULL,1
78005,6878,"Bangladesh tour of New Zealand, 2023",2023,2nd ODI,ODI,20-12-2023 03:30,20-12-2023 03:30,complete,New Zealand won by 7 wkts,Saxton Oval,Nelson,+13:00,13,NEW ZEALAND,NZ,6,BANGLADESH,BAN,13,13,NULL,7,0
78012,6878,"Bangladesh tour of New Zealand, 2023",2023,3rd ODI,ODI,23-12-2023 03:30,23-12-2023 03:30,complete,Bangladesh won by 9 wkts,McLean Park,Napier,+13:00,13,NEW ZEALAND,NZ,6,BANGLADESH,BAN,6,6,NULL,9,0
78019,6878,"Bangladesh tour of New Zealand, 2023",2023,1st T20I,T20,27-12-2023 11:40,27-12-2023 11:40,complete,Bangladesh won by 5 wkts,McLean Park,Napier,+13:00,13,NEW ZEALAND,NZ,6,BANGLADESH,BAN,6,6,NULL,5,0
78026,6878,"Bangladesh tour of New Zealand, 2023",2023,2nd T20I,T20,29-12-2023 11:40,29-12-2023 11:40,complete,No result due to rain,Bay Oval,Mount Maunganui,+13:00,13,NEW ZEALAND,NZ,6,BANGLADESH,BAN,13,NULL,NULL,NULL,0
78033,6878,"Bangladesh tour of New Zealand, 2023",2023,3rd T20I,T20,31-12-2023 05:30,31-12-2023 05:30,complete,New Zealand won by 17 runs (DLS method),Bay Oval,Mount Maunganui,+13:00,13,NEW ZEALAND,NZ,6,BANGLADESH,BAN,13,13,17,NULL,1
78551,6913,"Australia tour of India, 2023",2023,1st ODI,ODI,22-09-2023 13:30,22-09-2023 13:30,complete,India won by 5 wkts,Punjab Cricket Association IS Bindra Stadium,Mohali,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,NULL,5,0
78558,6913,"Australia tour of India, 2023",2023,2nd ODI,ODI,24-09-2023 13:30,24-09-2023 13:30,complete,"India won by 99 runs (2nd innings reduced to 33 overs due to rain, DLS target 317)",Holkar Cricket Stadium,Indore,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,99,NULL,0
78565,6913,"Australia tour of India, 2023",2023,3rd ODI,ODI,27-09-2023 13:30,27-09-2023 13:30,complete,Australia won by 66 runs,Niranjan Shah Stadium,Rajkot,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,4,4,66,NULL,0
78661,6934,"Afghanistan v Pakistan in Sri Lanka, 2023",2023,1st ODI,ODI,22-08-2023 15:00,22-08-2023 15:00,complete,Pakistan won by 142 runs,Mahinda Rajapaksa International Stadium,Hambantota,+05:30,96,AFGHANISTAN,AFG,3,PAKISTAN,PAK,3,3,142,NULL,0
78668,6934,"Afghanistan v Pakistan in Sri Lanka, 2023",2023,2nd ODI,ODI,24-08-2023 15:00,24-08-2023 15:00,complete,Pakistan won by 1 wkt,Mahinda Rajapaksa International Stadium,Hambantota,+05:30,96,AFGHANISTAN,AFG,3,PAKISTAN,PAK,3,3,NULL,1,1
78671,6934,"Afghanistan v Pakistan in Sri Lanka, 2023",2023,3rd ODI,ODI,26-08-2023 15:00,26-08-2023 15:00,complete,Pakistan won by 59 runs,R.Premadasa Stadium,Colombo,+05:30,96,AFGHANISTAN,AFG,3,PAKISTAN,PAK,3,3,59,NULL,0
78997,6290,"Pakistan tour of Australia, 2023-24",2023,4-day Warm-up match,TEST,06-12-2023 05:00,09-12-2023 05:00,complete,Match drawn,Manuka Oval,Canberra,+11:00,279,PRIME MINISTERS XI,PMXI,3,PAKISTAN,PAK,279,NULL,NULL,NULL,0
80469,4791,"New Zealand tour of England, 2023",2023,T20 Practice Match,T20,25-08-2023 19:00,25-08-2023 19:00,complete,NULL,New Road,Worcester,+01:00,147,WORCESTERSHIRE,WORCS,13,NEW ZEALAND,NZ,13,NULL,NULL,NULL,0
80474,4791,"New Zealand tour of England, 2023",2023,T20 Practice Match,T20,27-08-2023 22:30,27-08-2023 22:30,complete,New Zealand won by 22 runs,County Ground,Bristol,+01:00,151,GLOUCESTERSHIRE,GLOUCS,13,NEW ZEALAND,NZ,13,13,22,NULL,1
82441,7233,"Australia tour of India, 2023",2023,1st T20I,T20,23-11-2023 19:00,23-11-2023 19:00,complete,India won by 2 wkts,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,NULL,2,1
82448,7233,"Australia tour of India, 2023",2023,2nd T20I,T20,26-11-2023 19:00,26-11-2023 19:00,complete,India won by 44 runs,Greenfield International Stadium,Thiruvananthapuram,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,44,NULL,1
82455,7233,"Australia tour of India, 2023",2023,3rd T20I,T20,28-11-2023 19:00,28-11-2023 19:00,complete,Australia won by 5 wkts,Barsapara Cricket Stadium,Guwahati,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,4,4,NULL,5,0
82462,7233,"Australia tour of India, 2023",2023,4th T20I,T20,01-12-2023 19:00,01-12-2023 19:00,complete,India won by 20 runs,Shaheed Veer Narayan Singh International Stadium,Raipur,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,20,NULL,1
82465,7233,"Australia tour of India, 2023",2023,5th T20I,T20,03-12-2023 19:00,03-12-2023 19:00,complete,India won by 6 runs,M.Chinnaswamy Stadium,Bengaluru,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,6,NULL,1
83270,7275,"Ireland tour of Zimbabwe, 2023",2023,1st T20I,T20,07-12-2023 22:00,07-12-2023 22:00,complete,Zimbabwe won by 1 wkt,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,12,12,NULL,1,1
83277,7275,"Ireland tour of Zimbabwe, 2023",2023,2nd T20I,T20,09-12-2023 16:30,09-12-2023 16:30,complete,Ireland won by 4 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,27,27,NULL,4,1
83279,7275,"Ireland tour of Zimbabwe, 2023",2023,3rd T20I,T20,10-12-2023 16:30,10-12-2023 16:30,complete,Ireland won by 6 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,27,27,NULL,6,0
83284,7275,"Ireland tour of Zimbabwe, 2023",2023,1st ODI,ODI,13-12-2023 12:45,13-12-2023 12:45,complete,No result due to rain,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,12,NULL,NULL,NULL,0
83291,7275,"Ireland tour of Zimbabwe, 2023",2023,2nd ODI,ODI,15-12-2023 12:45,15-12-2023 12:45,complete,Ireland won by 4 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,27,27,NULL,4,1
83293,7275,"Ireland tour of Zimbabwe, 2023",2023,3rd ODI,ODI,17-12-2023 12:45,17-12-2023 12:45,complete,"Ireland won by 7 wkts (DLS method- due to rain, target 201)",Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,27,27,NULL,7,0
91778,7745,"India tour of Australia, 2024-25",2024,1st Test,TEST,22-11-2024 07:50,26-11-2024 07:50,complete,India won by 295 runs,Perth Stadium,Perth,+08:00,4,AUSTRALIA,AUS,2,INDIA,IND,2,2,295,NULL,0
